Prefix,Species,Full Name,DNA_URL,MITO_URL,GFF_URL,CDS_URL
Neora1,Neonectria radicicola,'Neonectria radicicola MPI-CAGE-AT-0134 v1.0',https://genome.jgi.doe.gov/portal/Neora1/download/Neora1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Neora1/download/Neora1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Neora1/download/Neora1_GeneCatalog_20180718.gff3.gz,https://genome.jgi.doe.gov/portal/Neora1/download/Neora1_GeneCatalog_CDS_20180718.fasta.gz
Neofi1,Neosartorya fischeri,'Neosartorya fischeri NRRL 181',https://genome.jgi.doe.gov/portal/Neofi1/download/Neofi1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Neofi1/download/Neofi1.filtered_proteins.ExternalModels.gff3.gz,https://genome.jgi.doe.gov/portal/Neofi1/download/Neofi1_GeneCatalog_CDS_20120815.fasta.gz
Neucr_trp3_1,Neurospora crassa,'Neurospora crassa FGSC 73 trp-3 v1.0',https://genome.jgi.doe.gov/portal/Neucr_trp3_1/download/Neucr_trp3_1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Neucr_trp3_1/download/Neucr_trp3_1.filtered_proteins.FilteredModels3.gff3.gz,https://genome.jgi.doe.gov/portal/Neucr_trp3_1/download/Neucr_trp3_1_GeneCatalog_CDS_20140324.fasta.gz
Neucr2,Neurospora crassa,'Neurospora crassa OR74A v2.0',https://genome.jgi.doe.gov/portal/Neucr2/download/Neucr2_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Neucr2/download/Neucr2.filtered_proteins.BroadModels.gff3.gz,https://genome.jgi.doe.gov/portal/Neucr2/download/Neucr2_GeneCatalog_CDS_20130412.fasta.gz
Neucr4830_1,Neurospora crassa,'Neurospora crassa clade B FGSC 4830 v1.0',https://genome.jgi.doe.gov/portal/Neucr4830_1/download/Neucr4830_1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Neucr4830_1/download/Neucr4830_1_MitochondrionScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Neucr4830_1/download/Neucr4830_1_GeneCatalog_20180402.gff3.gz,https://genome.jgi.doe.gov/portal/Neucr4830_1/download/Neucr4830_1_GeneCatalog_CDS_20180402.fasta.gz
Neudi1,Neurospora discreta,'Neurospora discreta FGSC 8579 mat A',https://genome.jgi.doe.gov/portal/Neudi1/download/Neurospora_discreta.AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Neudi1/download/Neudi1.filtered_proteins.FilteredModels2.gff3.gz,https://genome.jgi.doe.gov/portal/Neudi1/download/Ndiscreta.FilteredModels2.CDS.fasta.gz
Neuhi1,Neurospora hispaniola,'Neurospora hispaniola FGSC 10403 v1.0',https://genome.jgi.doe.gov/portal/Neuhi1/download/Neuhi1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Neuhi1/download/Neuhi1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Neuhi1/download/Neuhi1_GeneCatalog_20171014.gff3.gz,https://genome.jgi.doe.gov/portal/Neuhi1/download/Neuhi1_GeneCatalog_CDS_20171014.fasta.gz
Neute_matA2,Neurospora tetrasperma,'Neurospora tetrasperma FGSC 2508 mat A v2.0',https://genome.jgi.doe.gov/portal/Neute_matA2/download/Neurospora_tetrasperma_matA_v2.unmasked_nuclear_assembly.gz,https://genome.jgi.doe.gov/portal/Neute_matA2/download/Neurospora_tetrasperma_matA_v2.mitochondrion.fasta.gz,https://genome.jgi.doe.gov/portal/Neute_matA2/download/Neute_matA2.filtered_proteins.FilteredModels1.gff3.gz,https://genome.jgi.doe.gov/portal/Neute_matA2/download/N.tetrasperma_matA_v2_FilteredModels.CDS.fasta.gz
Neute_mat_a1,Neurospora tetrasperma,'Neurospora tetrasperma FGSC 2509 mat a v1.0',https://genome.jgi.doe.gov/portal/Neute_mat_a1/download/Neurospora_tetrasperma_mata_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Neute_mat_a1/download/Neute_mat_a1_FilteredModels1_deflines.gff3.gz,NO_CDS_URL
Niavib1,Nia vibrissa,'Nia vibrissa CBS 119815 v1.0',https://genome.jgi.doe.gov/portal/Niavib1/download/Niavib1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Niavib1/download/Niavib1_GeneCatalog_20180713.gff3.gz,https://genome.jgi.doe.gov/portal/Niavib1/download/Niavib1_GeneCatalog_CDS_20180713.fasta.gz
Nieex1,Niesslia exilis,'Niesslia exilis CBS 358.70 v1.0',https://genome.jgi.doe.gov/portal/Nieex1/download/Nieex1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Nieex1/download/Nieex1_GeneCatalog_genes_20140925.gff.gz,https://genome.jgi.doe.gov/portal/Nieex1/download/Nieex1_GeneCatalog_CDS_20140925.fasta.gz
Nosce1,Nosema ceranae,'Nosema ceranae BRL01',https://genome.jgi.doe.gov/portal/Nosce1/download/Nosce1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Nosce1/download/Nosce1.filtered_proteins.ExternalModels.gff3.gz,https://genome.jgi.doe.gov/portal/Nosce1/download/Nosce1_GeneCatalog_CDS_20140109.fasta.gz
Obbri1,Obba rivulosa,'Obba rivulosa 3A-2 v1.0',https://genome.jgi.doe.gov/portal/Obbri1/download/Obbri1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Obbri1/download/Obbri1_MitochondrionScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Obbri1/download/Obbri1.filtered_proteins.FilteredModels1.gff3.gz,https://genome.jgi.doe.gov/portal/Obbri1/download/Obbri1_GeneCatalog_CDS_20140615.fasta.gz
Obemuc1,Obelidium mucronatum,'Obelidium mucronatum JEL802 v1.0',https://genome.jgi.doe.gov/portal/Obemuc1/download/Obemuc1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Obemuc1/download/Obemuc1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Obemuc1/download/Obemuc1_primary_alleles_20171120.gff3.gz,https://genome.jgi.doe.gov/portal/Obemuc1/download/Obemuc1_GeneCatalog_CDS_20171120.fasta.gz
Ogapa1,Ogataea parapolymorpha,'Ogataea parapolymorpha DL-1',https://genome.jgi.doe.gov/portal/Ogapa1/download/Ogapa1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Ogapa1/download/Ogapa1_GeneCatalog_20161024.gff3.gz,https://genome.jgi.doe.gov/portal/Ogapa1/download/Ogapa1_GeneCatalog_CDS_20161024.fasta.gz
Hanpo2,Ogataea polymorpha,'Ogataea polymorpha NCYC 495 leu1.1 v2.0',https://genome.jgi.doe.gov/portal/Hanpo2/download/Hanpo2_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Hanpo2/download/Hanpo2_AssemblyScaffolds_mitochondrial_scaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Hanpo2/download/Hanpo2.filtered_proteins.FilteredModels2.gff3.gz,https://genome.jgi.doe.gov/portal/Hanpo2/download/Hanpo2_GeneCatalog_CDS_20100927.fasta.gz
Oidma1,Oidiodendron maius,'Oidiodendron maius Zn v1.0',https://genome.jgi.doe.gov/portal/Oidma1/download/Oidma1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Oidma1/download/Oidma1.filtered_proteins.FilteredModels1.gff3.gz,https://genome.jgi.doe.gov/portal/Oidma1/download/Oidma1_GeneCatalog_CDS_20110606.fasta.gz
Olipa1,Oliveonia pauxilla,'Oliveonia pauxilla MPI-PUGE-AT-0066 v1.0',https://genome.jgi.doe.gov/portal/Olipa1/download/Olipa1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Olipa1/download/Olipa1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Olipa1/download/Olipa1_primary_alleles_20171127.gff3.gz,https://genome.jgi.doe.gov/portal/Olipa1/download/Olipa1_GeneCatalog_CDS_20171127.fasta.gz
Ompol1,Omphalotus olearius,'Omphalotus olearius',https://genome.jgi.doe.gov/portal/Ompol1/download/Ompol1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Ompol1/download/Ompol1.filtered_proteins.ExternalModels.gff3.gz,https://genome.jgi.doe.gov/portal/Ompol1/download/Ompol1_GeneCatalog_CDS_20130516.fasta.gz
Onnsc1,Onnia scaura,'Onnia scaura P-53A v1.0',https://genome.jgi.doe.gov/portal/Onnsc1/download/Onnsc1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Onnsc1/download/Onnsc1_MitochondrionScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Onnsc1/download/Onnsc1_GeneCatalog_genes_20150419.gff.gz,https://genome.jgi.doe.gov/portal/Onnsc1/download/Onnsc1_GeneCatalog_CDS_20150419.fasta.gz
Ophdi1,Ophiobolus disseminans,'Ophiobolus disseminans CBS 113818 v1.0',https://genome.jgi.doe.gov/portal/Ophdi1/download/Ophdi1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Ophdi1/download/Ophdi1_MitochondrionScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Ophdi1/download/Ophdi1.filtered_proteins.FilteredModels1.gff3.gz,https://genome.jgi.doe.gov/portal/Ophdi1/download/Ophdi1_GeneCatalog_CDS_20140614.fasta.gz
Ophnu1,Ophiostoma novo-ulmi,'Ophiostoma novo-ulmi subsp. novo-ulmi H327',https://genome.jgi.doe.gov/portal/Ophnu1/download/Ophnu1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Ophnu1/download/Ophnu1_GeneCatalog_20170425.gff3.gz,https://genome.jgi.doe.gov/portal/Ophnu1/download/Ophnu1_GeneCatalog_CDS_20170425.fasta.gz
Ophpic1,Ophiostoma piceae,'Ophiostoma piceae UAMH 11346',https://genome.jgi.doe.gov/portal/Ophpic1/download/Ophpic1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Ophpic1/download/Ophpic1_GeneCatalog_20151205.gff3.gz,https://genome.jgi.doe.gov/portal/Ophpic1/download/Ophpic1_GeneCatalog_CDS_20151205.fasta.gz
Ophpi1,Ophiostoma piliferum,'Ophiostoma piliferum',https://genome.jgi.doe.gov/portal/Ophpi1/download/Ophpi1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Ophpi1/download/Ophpi1.filtered_proteins.ExternalModels.gff3.gz,https://genome.jgi.doe.gov/portal/Ophpi1/download/Ophpi1_GeneCatalog_CDS_20130808.fasta.gz
OphPMI507_1,Ophiostoma sp.,'Ophiostoma sp. PMI_507 v1.0',https://genome.jgi.doe.gov/portal/OphPMI507_1/download/OphPMI507_1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/OphPMI507_1/download/OphPMI507_1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/OphPMI507_1/download/OphPMI507_1_GeneCatalog_20190713.gff3.gz,https://genome.jgi.doe.gov/portal/OphPMI507_1/download/OphPMI507_1_GeneCatalog_CDS_20190713.fasta.gz
Orpsp1_1,Orpinomyces sp.,'Orpinomyces sp.',https://genome.jgi.doe.gov/portal/Orpsp1_1/download/Orpsp1_1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Orpsp1_1/download/Orpsp1_1_GeneCatalog_genes_20140826.gff.gz,https://genome.jgi.doe.gov/portal/Orpsp1_1/download/Orpsp1_1_GeneCatalog_CDS_20140826.fasta.gz
Oudmuc1,Oudemansiella mucida,'Oudemansiella mucida CBS 558.79 v1.0',https://genome.jgi.doe.gov/portal/Oudmuc1/download/Oudmuc1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Oudmuc1/download/Oudmuc1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Oudmuc1/download/Oudmuc1_GeneCatalog_20160525.gff3.gz,https://genome.jgi.doe.gov/portal/Oudmuc1/download/Oudmuc1_Primary_Alleles_CDS.fasta.gz
Pacta1_2,Pachysolen tannophilus,'Pachysolen tannophilus NRRL Y-2460 v1.2',https://genome.jgi.doe.gov/portal/Pacta1_2/download/Pacta1_2_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Pacta1_2/download/Pacta1_2.filtered_proteins.Filteredmodels2.gff3.gz,https://genome.jgi.doe.gov/portal/Pacta1_2/download/Pacta1_2_GeneCatalog_CDS_20110630.fasta.gz
Bysni1,Paecilomyces niveus,'Paecilomyces niveus CO7 v1.0',https://genome.jgi.doe.gov/portal/Bysni1/download/Bysni1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Bysni1/download/Bysni1_GeneCatalog_20180319.gff3.gz,https://genome.jgi.doe.gov/portal/Bysni1/download/Bysni1_GeneCatalog_CDS_20180319.fasta.gz
Paevar1,Paecilomyces variotii,'Paecilomyces variotii CBS 101075 v1.0',https://genome.jgi.doe.gov/portal/Paevar1/download/Paevar1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Paevar1/download/Paevar1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Paevar1/download/Paevar1_GeneCatalog_20171103.gff3.gz,https://genome.jgi.doe.gov/portal/Paevar1/download/Paevar1_GeneCatalog_CDS_20171103.fasta.gz
Paevar_HGY_1,Paecilomyces variotii,'Paecilomyces variotii CBS144490 HYG1 v1.0',https://genome.jgi.doe.gov/portal/Paevar_HGY_1/download/Paevar_HGY_1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Paevar_HGY_1/download/Paevar_HGY_1_GeneCatalog_20180620.gff3.gz,https://genome.jgi.doe.gov/portal/Paevar_HGY_1/download/Paevar_HGY_1_GeneCatalog_CDS_20180620.fasta.gz
Panpap1,Panaeolus papilionaceus,'Panaeolus papilionaceus CIRM-BRFM 715 v1.0',https://genome.jgi.doe.gov/portal/Panpap1/download/Panpap1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Panpap1/download/Panpap1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Panpap1/download/Panpap1_GeneCatalog_20170130.gff3.gz,https://genome.jgi.doe.gov/portal/Panpap1/download/Panpap1_GeneCatalog_CDS_20170130.fasta.gz
Panst_KUC8834_1_1,Panellus stipticus,'Panellus stipticus KUC8834 v1.1',https://genome.jgi.doe.gov/portal/Panst_KUC8834_1_1/download/Panst_KUC8834_1_1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Panst_KUC8834_1_1/download/Panst_KUC8834_1_1_FilteredModels1_deflines.gff3.gz,https://genome.jgi.doe.gov/portal/Panst_KUC8834_1_1/download/Panst_KUC8834_1_1_GeneCatalog_CDS_20140710.fasta.gz
Panst_LUM_1_1,Panellus stipticus,'Panellus stipticus LUM v1.0',https://genome.jgi.doe.gov/portal/Panst_LUM_1_1/download/Panst_LUM_1_1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Panst_LUM_1_1/download/Panst_LUM_1_1_MitochondrionScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Panst_LUM_1_1/download/Panst_LUM_1_1_primary_alleles_20160709.gff3.gz,https://genome.jgi.doe.gov/portal/Panst_LUM_1_1/download/Panst_LUM_1_1_primary_alleles_CDS_20160709.fasta.gz
Panru1,Panus rudis,'Panus rudis PR-1116 ss-1 v1.0',https://genome.jgi.doe.gov/portal/Panru1/download/Panru1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Panru1/download/Panru1_GeneCatalog_genes_20141214.gff.gz,https://genome.jgi.doe.gov/portal/Panru1/download/Panru1_GeneCatalog_CDS_20141214.fasta.gz
Papla1,Papiliotrema laurentii,'Papiliotrema laurentii 5307AH v1.0',https://genome.jgi.doe.gov/portal/Papla1/download/Papla1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Papla1/download/Papla1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Papla1/download/Papla1_GeneCatalog_20180704.gff3.gz,https://genome.jgi.doe.gov/portal/Papla1/download/Papla1_GeneCatalog_CDS_20180704.fasta.gz
Parbr1,Paracoccidioides brasiliensis,'Paracoccidioides brasiliensis Pb03',https://genome.jgi.doe.gov/portal/Parbr1/download/Parbr1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Parbr1/download/Parbr1.filtered_proteins.BroadModels.gff3.gz,https://genome.jgi.doe.gov/portal/Parbr1/download/Parbr1_GeneCatalog_CDS_20131018.fasta.gz
Parbra1,Paracoccidioides brasiliensis,'Paracoccidioides brasiliensis Pb18',https://genome.jgi.doe.gov/portal/Parbra1/download/Parbra1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Parbra1/download/Parbra1_GeneCatalog_20161024.gff3.gz,https://genome.jgi.doe.gov/portal/Parbra1/download/Parbra1_GeneCatalog_CDS_20161024.fasta.gz
Parsp1,Paraconiothyrium sporulosum,'Paraconiothyrium sporulosum AP3s5-JAC2a v1.0',https://genome.jgi.doe.gov/portal/Parsp1/download/Parsp1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Parsp1/download/Parsp1_MitochondrionScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Parsp1/download/Parsp1_FilteredModels1_deflines.gff3.gz,https://genome.jgi.doe.gov/portal/Parsp1/download/Parsp1_GeneCatalog_CDS_20141011.fasta.gz
Parch1,Paraphoma chrysanthemicola,'Paraphoma chrysanthemicola MPI-GEGE-AT-0034 v1.0',https://genome.jgi.doe.gov/portal/Parch1/download/Parch1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Parch1/download/Parch1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Parch1/download/Parch1_GeneCatalog_20171014.gff3.gz,https://genome.jgi.doe.gov/portal/Parch1/download/Parch1_GeneCatalog_CDS_20171014.fasta.gz
Parchr1,Paraphoma chrysanthemicola,'Paraphoma chrysanthemicola MPI-SDFR-AT-0120 v1.0',https://genome.jgi.doe.gov/portal/Parchr1/download/Parchr1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Parchr1/download/Parchr1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Parchr1/download/Parchr1_GeneCatalog_20190213.gff3.gz,https://genome.jgi.doe.gov/portal/Parchr1/download/Parchr1_GeneCatalog_CDS_20190213.fasta.gz
Parsed1,Paraphysoderma sedebokerense,'Paraphysoderma sedebokerense JEL821 v1.0',https://genome.jgi.doe.gov/portal/Parsed1/download/Parsed1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Parsed1/download/Parsed1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Parsed1/download/Parsed1_GeneCatalog_20170905.gff3.gz,https://genome.jgi.doe.gov/portal/Parsed1/download/Parsed1_GeneCatalog_CDS_20170905.fasta.gz
Parpar1,Parasitella parasitica,'Parasitella parasitica v1.0',https://genome.jgi.doe.gov/portal/Parpar1/download/Parpar1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Parpar1/download/Parpar1_MitochondrionScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Parpar1/download/Parpar1_GeneCatalog_20160126.gff3.gz,https://genome.jgi.doe.gov/portal/Parpar1/download/Parpar1_GeneCatalog_CDS_20160126.fasta.gz
Patat1,Patellaria atrata,'Patellaria atrata v1.0',https://genome.jgi.doe.gov/portal/Patat1/download/Patat1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Patat1/download/Patat1.draft.mito.scaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Patat1/download/Patat1.filtered_proteins.FilteredModels1.gff3.gz,https://genome.jgi.doe.gov/portal/Patat1/download/Patat1_GeneCatalog_CDS_20130514.fasta.gz
Paxru2,Paxillus adelphus,'Paxillus adelphus Ve08.2h10 v2.0',https://genome.jgi.doe.gov/portal/Paxru2/download/Paxru2_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Paxru2/download/Paxru2_FilteredModels1_deflines.gff3.gz,https://genome.jgi.doe.gov/portal/Paxru2/download/Paxru2_GeneCatalog_CDS_20151118.fasta.gz
Paxam1,Paxillus ammoniavirescens,'Paxillus ammoniavirescens Pou09.2 v1.0',https://genome.jgi.doe.gov/portal/Paxam1/download/Paxam1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Paxam1/download/Paxam1_MitochondrionScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Paxam1/download/Paxam1_GeneCatalog_genes_20150425.gff.gz,https://genome.jgi.doe.gov/portal/Paxam1/download/Paxam1_GeneCatalog_CDS_20150425.fasta.gz
Paxin1,Paxillus involutus,'Paxillus involutus ATCC 200175 v1.0',https://genome.jgi.doe.gov/portal/Paxin1/download/Paxin1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Paxin1/download/Paxin1.filtered_proteins.FilteredModels1.gff3.gz,https://genome.jgi.doe.gov/portal/Paxin1/download/Paxin1_GeneCatalog_CDS_20110501.fasta.gz
Penant1,Penicillium antarcticum,'Penicillium antarcticum IBT 31811',https://genome.jgi.doe.gov/portal/Penant1/download/Penant1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Penant1/download/Penant1_GeneCatalog_20170601.gff3.gz,https://genome.jgi.doe.gov/portal/Penant1/download/Penant1_GeneCatalog_CDS_20170601.fasta.gz
Penatra1,Penicillium atramentosum,'Penicillium atramentosum RS17 v1.0',https://genome.jgi.doe.gov/portal/Penatra1/download/Penatra1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Penatra1/download/Penatra1_GeneCatalog_20181207.gff3.gz,https://genome.jgi.doe.gov/portal/Penatra1/download/Penatra1_GeneCatalog_CDS_20181207.fasta.gz
Penbi1,Penicillium bilaiae,'Penicillium bilaiae ATCC 20851 v1.0',https://genome.jgi.doe.gov/portal/Penbi1/download/Penbi1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Penbi1/download/Penbi1_MitochondrionScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Penbi1/download/Penbi1.filtered_proteins.FilteredModels1.gff3.gz,https://genome.jgi.doe.gov/portal/Penbi1/download/Penbi1_GeneCatalog_CDS_20130602.fasta.gz
Penbr2,Penicillium brevicompactum,'Penicillium brevicompactum 1011305 v2.0',https://genome.jgi.doe.gov/portal/Penbr2/download/Penbr2_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Penbr2/download/Penbr2_MitochondrionScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Penbr2/download/Penbr2_FilteredModels1_deflines.gff3.gz,https://genome.jgi.doe.gov/portal/Penbr2/download/Penbr2_GeneCatalog_CDS_20130810.fasta.gz
PenbrAgRF18_1,Penicillium brevicompactum,'Penicillium brevicompactum AgRF18 v1.0',https://genome.jgi.doe.gov/portal/PenbrAgRF18_1/download/PenbrAgRF18_1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/PenbrAgRF18_1/download/PenbrAgRF18_1.filtered_proteins.FilteredModels1.gff3.gz,https://genome.jgi.doe.gov/portal/PenbrAgRF18_1/download/PenbrAgRF18_1_GeneCatalog_CDS_20131217.fasta.gz
Penca1,Penicillium canescens,'Penicillium canescens ATCC 10419 v1.0',https://genome.jgi.doe.gov/portal/Penca1/download/Penca1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Penca1/download/Penca1.filtered_proteins.FilteredModels1.gff3.gz,https://genome.jgi.doe.gov/portal/Penca1/download/Penca1_GeneCatalog_CDS_20130524.fasta.gz
PenchWisc1_1,Penicillium chrysogenum,'Penicillium chrysogenum Wisconsin 54-1255',https://genome.jgi.doe.gov/portal/PenchWisc1_1/download/PenchWisc1_1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/PenchWisc1_1/download/PenchWisc1_1.filtered_proteins.ExternalModels.gff3.gz,https://genome.jgi.doe.gov/portal/PenchWisc1_1/download/PenchWisc1_1_GeneCatalog_CDS_20140114.fasta.gz
Pench1,Penicillium chrysogenum,'Penicillium chrysogenum v1.0',https://genome.jgi.doe.gov/portal/Pench1/download/Pench1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Pench1/download/Pench1.filtered_proteins.FilteredModels1.gff3.gz,https://genome.jgi.doe.gov/portal/Pench1/download/Pench1_GeneCatalog_CDS_20120123.fasta.gz
Pencop1,Penicillium coprophilum,'Penicillium coprophilum IBT 31321',https://genome.jgi.doe.gov/portal/Pencop1/download/Pencop1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Pencop1/download/Pencop1_GeneCatalog_20170602.gff3.gz,https://genome.jgi.doe.gov/portal/Pencop1/download/Pencop1_GeneCatalog_CDS_20170602.fasta.gz
Pendec1,Penicillium decumbens,'Penicillium decumbens IBT 11843',https://genome.jgi.doe.gov/portal/Pendec1/download/Pendec1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Pendec1/download/Pendec1_GeneCatalog_20170601.gff3.gz,https://genome.jgi.doe.gov/portal/Pendec1/download/Pendec1_GeneCatalog_CDS_20170601.fasta.gz
